"Exchange","Asset Class","Sub Group","Product Name","Product Code","Clearing Org","Maintenance Som Rate","Currency"
"NYM","ETHANOL","NVP","NY ETHANOL (PLATTS) SWAP FUTURES","NY-EZ","CME","45","USD"
"NYM","ETHANOL","OEL","DENATURED FUEL ETHANOL FUTURES","NY-EL","CME","40","USD"
"NYM","ETHANOL","Z1O","ETHANOL (PLATTS) T2 FOB RDAM INCLUDING DUTY SWAP FUTURES","NY-Z1","CME","10","EUR"
"NYM","FREIGHT","FLO","FREIGHT ROUTE LPG (BALTIC) FUTURES","NY-FLP","CME","90","USD"
"NYM","FREIGHT","TCF","FREIGHT ROUTE TC5 (PLATTS) SWAP FUTURES","NY-TH","CME","35","USD"
"NYM","FREIGHT","TCW","FREIGHT ROUTE TC2 (BALTIC) SWAP FUTURES","NY-TM","CME","25","USD"
"NYM","FREIGHT","TDT","FREIGHT ROUTE TD3 (BALTIC) SWAP FUTURES","NY-TL","CME","15","USD"
"NYM","METALS","ICP","IRON ORE(PLATTS) SWAP FUTURE","NY-PIO","CME","80","USD"
"NYM","METALS","P1L","PLATINUM FUTURES","NY-PL","CME","20","USD"
"NYM","METALS","P2L","PLATINUM FUTURES","NY-PL","CME","20","USD"
"NYM","METALS","P3L","PLATINUM FUTURES","NY-PL","CME","20","USD"
"NYM","METALS","P4L","PLATINUM FUTURES","NY-PL","CME","20","USD"
"NYM","METALS","P5L","PLATINUM FUTURES","NY-PL","CME","20","USD"
"NYM","METALS","PAO","PALLADIUM FUTURES","NY-PA","CME","50","USD"
"NYM","METALS","PAW","PALLADIUM FUTURES","NY-PA","CME","50","USD"
"NYM","METALS","PE1","PALLADIUM FUTURES","NY-PA","CME","50","USD"
"NYM","METALS","PE2","PALLADIUM FUTURES","NY-PA","CME","50","USD"
"NYM","METALS","PE3","PALLADIUM FUTURES","NY-PA","CME","50","USD"
"NYM","METALS","PE4","PALLADIUM FUTURES","NY-PA","CME","50","USD"
"NYM","METALS","PE5","PALLADIUM FUTURES","NY-PA","CME","50","USD"
"NYM","METALS","PLW","PLATINUM FUTURES","NY-PL","CME","20","USD"
"NYM","METALS","PO","PLATINUM FUTURES","NY-PL","CME","20","USD"
"NYM","NATURAL GAS","4D","NATURAL GAS COMBO ON SUMMER STRIP","NY-8R","CME","50","USD"
"NYM","NATURAL GAS","6I","NATURAL GAS COMBO ON WINTER STRIP","NY-8U","CME","50","USD"
"NYM","NATURAL GAS","6J","NATURAL GAS COMBO ON CALENDAR STRIP","NY-8P","CME","100","USD"
"NYM","NATURAL GAS","ECH10","EVENT NG","ECNG","CME","1","USD"
"NYM","NATURAL GAS","ECH11","EVENT NG","ECNG","CME","1","USD"
"NYM","NATURAL GAS","ECH13","EVENT NG","ECNG","CME","1","USD"
"NYM","NATURAL GAS","ECH15","EVENT NG","ECNG","CME","1","USD"
"NYM","NATURAL GAS","ECH16","EVENT NG","ECNG","CME","1","USD"
"NYM","NATURAL GAS","ECNG","EVENT NG","ECNG","CME","1","USD"
"NYM","NATURAL GAS","G10","HENRY HUB NATURAL GAS FINANCIAL CALENDAR SPREAD OPTION - FOUR MONTH COMBO","NY-G44","CME","25","USD"
"NYM","NATURAL GAS","G2","NATURAL GAS 2 MONTH CSO","NY-G9","CME","25","USD"
"NYM","NATURAL GAS","G3","NATURAL GAS 3 MONTH CSO","NY-H9","CME","25","USD"
"NYM","NATURAL GAS","G4","NATURAL GAS 1 MONTH CSO","NY-G8","CME","25","USD"
"NYM","NATURAL GAS","G5","NATURAL GAS 5 MONTH CSO","NY-H8","CME","25","USD"
"NYM","NATURAL GAS","G6","NATURAL GAS 6 MONTH CSO","NY-H7","CME","25","USD"
"NYM","NATURAL GAS","G7","NATURAL GAS 12 MONTH CSO","NY-H6","CME","25","USD"
"NYM","NATURAL GAS","IA","NAT GAS 1 MONTH CALENDAR SPREAD","NY-DG","CME","25","USD"
"NYM","NATURAL GAS","IB","NAT GAS 2 MONTH CALENDAR SPREAD","NY-DJ","CME","25","USD"
"NYM","NATURAL GAS","IC","NAT GAS 3 MONTH CALENDAR SPREAD","NY-DS","CME","25","USD"
"NYM","NATURAL GAS","IE","NAT GAS 5 MONTH CALENDAR SPREAD","NY-DE","CME","25","USD"
"NYM","NATURAL GAS","IM","NAT GAS 6 MONTH CALENDAR SPREAD","NY-DM","CME","25","USD"
"NYM","NATURAL GAS","IZ","NAT GAS 12 MONTH CALENDAR SPREAD","NY-DZ","CME","25","USD"
"NYM","NATURAL GAS","JFO","LNG JAPAN/KOREA MARKER (PLATTS) SWAP FUTURES","NY-JKM","CME","40","USD"
"NYM","NATURAL GAS","JKO","LNG JAPAN/KOREA MARKER (PLATTS) SWAP FUTURES","NY-JKM","CME","40","USD"
"NYM","NATURAL GAS","PI","ALBERTA PIPE SWAP","NY-XI","CME","25","USD"
"NYM","NATURAL GAS","PJ","SAN JUAN PIPE SWAP","NY-XX","CME","10","USD"
"NYM","NATURAL GAS","TFF","DUTCH TTF NATURAL GAS (USD/MMBTU) FUTURES","NY-TFU","CME","10","USD"
"NYM","NATURAL GAS","TFO","DUTCH TTF NATURAL GAS CALENDAR MONTH FUTURES","NY-TTF","CME","10","EUR"
"NYM","NATURAL GAS","TFP","DUTCH TTF NATURAL GAS (USD/MMBTU) FUTURES","NY-TFU","CME","10","USD"
"NYM","NATURAL GAS","TTL","DUTCH TTF NAT GAS EARLY CAL MTH FUT","NY-TTP","CME","10","EUR"
"NYM","NATURAL GAS","TTO","DUTCH TTF NATURAL GAS CALENDAR MONTH FUTURES","NY-TTF","CME","10","EUR"
"NYM","NATURAL GAS","UFO","UK NBP NATURAL GAS CALENDAR MONTH FUTURES","NY-UKG","CME","10","GBP"
"NYM","NATURAL GAS","UKO","UK NBP NATURAL GAS CALENDAR MONTH FUTURES","NY-UKG","CME","10","GBP"
"NYM","NGL/PETROCHEMICALS","4H","MONT BELVIEU LDH PROPANE 5 DECIMALS (OPIS) SWAP FUTURES","NY-B0","CME","35","USD"
"NYM","NGL/PETROCHEMICALS","4I","MONT BELVIEU NATURAL GASOLINE 5 DECIMALS (OPIS) SWAP FUTURES","NY-7Q","CME","60","USD"
"NYM","NGL/PETROCHEMICALS","4J","MONT BELVIEU ETHANE 5 DECIMALS (OPIS) SWAP FUTURES","NY-C0","CME","10","USD"
"NYM","NGL/PETROCHEMICALS","4K","MONT BELVIEU NORMAL BUTANE 5 DECIMALS (OPIS) SWAP FUTURES","NY-D0","CME","50","USD"
"NYM","NGL/PETROCHEMICALS","CPR","CONWAY PROPANE 5 DECIMALS (OPIS) SWAP FUTURES","NY-8K","CME","60","USD"
"NYM","PETROLEUM CRACKS AND SPREADS","BCO","3.5% FUEL OIL (PLATTS) BARGES FOB RDAM CRACK SPREAD SWAP FUTURES","NY-FO","CME","1270","USD"
"NYM","PETROLEUM CRACKS AND SPREADS","EBO","GASOLINE EUROBOB NON-OXY NWE BARGES (ARGUS) CRACK SPREAD FUTURES","NY-GNS","CME","200","USD"
"NYM","PETROLEUM CRACKS AND SPREADS","RX","RBOB CRACK SPREAD","NY-ZX","CME","40","USD"
"NYM","PETROLEUM CRACKS AND SPREADS","SCO","SINGAPORE FUEL OIL 380 CST (PLATTS) VS BRENT CRACK SPREAD FUTURES (1000 MT)","NY-SF3","CME","125","USD"
"NYM","REFINED PRODUCTS","1N5","SINGAPORE MOGAS 92 UNLEADED (PLATTS) SWAP FUTURES","NY-1N","CME","60","USD"
"NYM","REFINED PRODUCTS","30","EUROPEAN JET KEROSENE (PLATTS) CARGOES CIF NWE CALENDAR SWAP FUTURES","NY-UJ","CME","350","USD"
"NYM","REFINED PRODUCTS","8H","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","NY-SE","CME","250","USD"
"NYM","REFINED PRODUCTS","C5","SINGAPORE FUEL OIL 180 CST (PLATTS) CALENDAR SWAP FUTURES","NY-UA","CME","250","USD"
"NYM","REFINED PRODUCTS","CH","HEATING/CRUDE SPREAD COMBO","NY-HC","CME","40","USD"
"NYM","REFINED PRODUCTS","DAP","EIA FLAT TAX ON-HIGHWAY DIESEL SWAP FUTURES","NY-A5","CME","50","USD"
"NYM","REFINED PRODUCTS","EFB","EUROPEAN 1% FUEL OIL (PLATTS) BARGES FOB RDAM CALENDAR SWAP FUTURES","NY-UH","CME","350","USD"
"NYM","REFINED PRODUCTS","F7","EUROPEAN GASOIL (ICE) SWAP FUTURES","NY-GX","CME","200","USD"
"NYM","REFINED PRODUCTS","F8","EUROPEAN GASOIL BULLET SWAP FUTURES","NY-BG","CME","200","USD"
"NYM","REFINED PRODUCTS","FA","HEATING OIL 1 MONTH CSO","NY-GH","CME","30","USD"
"NYM","REFINED PRODUCTS","FAF","HEATING OIL 1 MONTH CSO","NY-GH","CME","30","USD"
"NYM","REFINED PRODUCTS","FB","HEATING OIL 2 MONTH CSO","NY-GK","CME","30","USD"
"NYM","REFINED PRODUCTS","FC","HEATING OIL 3 MONTH CSO","NY-GM","CME","30","USD"
"NYM","REFINED PRODUCTS","FG","GULF COAST NO. 6 FUEL OIL 3.0% (PLATTS) SWAP FUTURES","NY-MF","CME","50","USD"
"NYM","REFINED PRODUCTS","FM","HEATING OIL 6 MONTH CSO","NY-GF","CME","30","USD"
"NYM","REFINED PRODUCTS","FZ","HEATING OIL 12 MONTH CSO","NY-AK","CME","30","USD"
"NYM","REFINED PRODUCTS","GUL","GULF COAST ULSD (PLATTS) SWAP FUTURES","NY-LY","CME","20","USD"
"NYM","REFINED PRODUCTS","GVR","GULF COAST JET FUEL (PLATTS) CALENDAR SWAP FUTURES","NY-GE","CME","40","USD"
"NYM","REFINED PRODUCTS","GXA","GASOIL 1 MONTH CSO","NY-GUS","CME","200","USD"
"NYM","REFINED PRODUCTS","GXB","GASOIL 2 MONTH CSO","NY-GWS","CME","300","USD"
"NYM","REFINED PRODUCTS","GXC","GASOIL 3 MONTH CSO","NY-GYS","CME","300","USD"
"NYM","REFINED PRODUCTS","GXM","GASOIL 6 MONTH CSO","NY-GVS","CME","300","USD"
"NYM","REFINED PRODUCTS","GXZ","GASOIL 12 MONTH CSO","NY-GLS","CME","300","USD"
"NYM","REFINED PRODUCTS","JA5","JAPAN C&F NAPHTHA (PLATTS) SWAP FUTURES","NY-JA","CME","500","USD"
"NYM","REFINED PRODUCTS","M2","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","NY-SG","CME","40","USD"
"NYM","REFINED PRODUCTS","N2","SINGAPORE JET KEROSENE (PLATTS) SWAP FUTURES","NY-KS","CME","45","USD"
"NYM","REFINED PRODUCTS","NWE","EUROPEAN NAPHTHA (PLATTS) CALENDAR SWAP FUTURES","NY-UN","CME","500","USD"
"NYM","REFINED PRODUCTS","Q6","EUROPEAN 3.5% FUEL OIL (PLATTS) BARGES FOB RDAM CALENDAR SWAP FUTURES","NY-UV","CME","225","USD"
"NYM","REFINED PRODUCTS","ZA","RBOB 1 MONTH CSO","NY-ZI","CME","25","USD"
"NYM","REFINED PRODUCTS","ZAF","RBOB 1 MONTH CSO","NY-ZI","CME","25","USD"
"NYM","REFINED PRODUCTS","ZB","RBOB 2 MONTH CSO","NY-ZJ","CME","25","USD"
"NYM","REFINED PRODUCTS","ZC","RBOB 3 MONTH CSO","NY-ZK","CME","25","USD"
"NYM","REFINED PRODUCTS","ZM","RBOB 6 MONTH CSO","NY-ZL","CME","25","USD"
